"PersonID","Name","ZhName","AltName","AltZhName","AltSpelling","AltZhSpelling","Surname","IsProperName","Gender","BirthYear","DeathYear","BirthPlace","DeathPlace","StrongID","UpdatedStrongID","RefStrongID","RefBirth","RefDeath","RefAge","RefCorrections","RefClass","RefParent","RefNotes","RefDetail","Verses","RefSpouse","RefFatherBFTID","RefRank","BFTID","IsFatherMatch","Spouse","IsStrongMatch","IsChildMatch","KoName","IsHide"
2280,Paseah,巴西亞,"","","","","","1",M,"","","","",H6454,H6454,"",0,"","",,"","",,"","1Chr 4:12; ","",0,0,0,,"",,,바세아,
2281,Phaseah,巴西亞,Paseah,"","","","","1",M,"","","","",H6454,H6454,"",0,"","",,"","",,"",Ezra 2:49; Neh 7:51; ,"",0,0,0,,"",,,바세아,
2282,Paseah,巴西亞,"","","","","","1",M,"","","","",H6454,H6454,"",0,"","",,"","",,"",Neh 3:6; ,"",0,0,0,,"",,,바세아,
2283,Pashur,巴施戶珥,"","",Pashhur,"","","1",M,"","","","",H6583,H6583,"",0,"","",,"","",,"","1Chr 9:12; Ezra 2:38; Ezra 10:22; Neh 7:41; Neh 11:12; ","",0,0,0,,"",,,바스훌,
2284,Pashur,巴施戶珥,"","",Pashhur,"","","1",M,"","","","",H6583,H6583,"",0,"","",,"","",,"",Neh 10:3; ,"",0,0,0,,"",,,바스훌,
2285,Pashur,巴施戶珥,"","",Pashhur,"","","1",M,"","","","",H6583,H6583,"",0,"","",,"","",,"",Jer 20:1; Jer 20:2; Jer 20:3; Jer 20:6; ,"",0,0,0,,"",,,바스훌,
2286,Pashur,巴施戶珥,"","",Pashhur,"","","1",M,"","","","",H6583,H6583,"",0,"","",,"","",,"",Jer 21:1; ,"",0,0,0,,"",,,바스훌,
2287,Pashur,巴施戶珥,"","",Pashhur,"","","1",M,"","","","",H6583,H6583,"",0,"","",,"","",,"",Jer 38:1; ,"",0,0,0,,"",,,바스훌,
2288,Pathrusim,帕斯魯細人,Pathrusim,"","","","","1",M,"","","","",H6625,H6625,"",0,"","",,base,Pathrus,,"",Gen 10:14; 1Chr 1:12; ,"",975,1,976,0,"",,,바두루심,
2289,Patrobas,八羅巴,"","","","","","1",M,"","","","",G3969,G3969,"",0,"","",,"","",,"",Rom 16:14; ,"",0,0,0,,"",,,바드로바,
2290,Pedahel,比大黑,"","","","","","1",M,"","","","",H6300,H6300,"",0,"","",,"","",,"",Num 34:28; ,"",0,0,0,,"",,,브다헬,
2291,Pedahzur,比大蓿,"","","","","","1",M,"","","","",H6301,H6301,"",0,"","",,"","",,"",Num 1:10; Num 2:20; Num 7:54; Num 7:59; Num 10:23; ,"",0,0,0,,"",,,브다술,
2292,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"","2Kgs 23:36; ","",0,0,0,,"",,,브다야,
2293,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,H6305,0,"","",,Israel,Jehoiachin (or Jeconiah),,(1 Chronicles 3:18),"1Chr 3:18; 1Chr 3:19; ","",446,4,461,0,Wife of Salathiel and Pedaiah (2942),1,,브다야,
2294,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"","1Chr 27:20; ","",0,0,0,,"",,,브다야,
2295,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"",Neh 3:25; ,"",0,0,0,,"",,,브다야,
2296,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"",Neh 8:4; ,"",0,0,0,,"",,,브다야,
2297,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"",Neh 11:7; ,"",0,0,0,,"",,,브다야,
2298,Pedaiah,毘大雅,"","","","","","1",M,"","","","",H6305,H6305,"",0,"","",,"","",,"",Neh 13:13; ,"",0,0,0,,"",,,브다야,
2299,Pekah,比加,"","","","","","1",M,"","","","",H6492,H6492,"",0,"","",,"","",,"","2Kgs 15:25; 2Kgs 15:27; 2Kgs 15:29; 2Kgs 15:30; 2Kgs 15:31; 2Kgs 15:32; 2Kgs 15:37; 2Kgs 16:1; 2Kgs 16:5; 2Chr 28:6; Isa 7:1; ","",0,0,0,,"",,,베가,
2300,Pekahiah,比加轄,"","","","","","1",M,"","","","",H6494,H6494,"",0,"","",,"","",,"","2Kgs 15:22; 2Kgs 15:23; 2Kgs 15:26; ","",0,0,0,,"",,,브가히야,
2301,Pelaiah,毘萊雅,"","","","","","1",M,"","","","",H6411,H6411,H6411,0,"","",H6411,Israel,Elioenai,not H64110=doesn't exist,(1 Chronicles 3:24),"1Chr 3:24; ","",476,3,479,0,"",0,,블라야,
2302,Pelaiah,毘萊雅,"","","","","","1",M,"","","","",H6411,H6411,"",0,"","",,"","",,"",Neh 8:7; Neh 10:10; ,"",0,0,0,,"",,,블라야,
2303,Pelaliah,毘拉利,"","","","","","1",M,"","","","",H6421,H6421,"",0,"","",,"","",,"",Neh 11:12; ,"",0,0,0,,"",,,블라야,
2304,Pelatiah,毘拉提,"","","","","","1",M,"","","","",H6410,H6410,H6410,0,"","",,Israel,Rephaiah,,(1 Chronicles 3:21),"1Chr 3:21; ","",468,1,469,0,"",1,,블라댜,
2305,Pelatiah,毘拉提,"","","","","","1",M,"","","","",H6410,H6410,"",0,"","",,"","",,"","1Chr 4:42; ","",0,0,0,,"",,,블라댜,
2306,Pelatiah,毘拉提,"","","","","","1",M,"","","","",H6410,H6410,"",0,"","",,"","",,"",Neh 10:22; ,"",0,0,0,,"",,,블라댜,
2307,Pelatiah,毘拉提,"","","","","","1",M,"","","","",H6410,H6410,"",0,"","",,"","",,"",Ezek 11:1; Ezek 11:13; ,"",0,0,0,,"",,,블라댜,
2308,Peleg,法勒,Phalec,"","","","","1",M,"2185 BC","1940 BC","","","G5317, H6389","G5317,H6389","H6389, G5317",2167,"1928","239",,messianicLine,Eber (or Heber),"H6389=1) son of Eber and brother of Joktan
G5317=Phalek (i.e. Peleg), a patriarch","(Genesis 10:25, 1 Chronicles 1:19, Luke 3:35, Genesis 11:18-19)<br><br>The first person of Scripture's genealogies to die <strong>after</strong> the Flood was someone born after the Flood: Peleg.",Gen 10:25; Gen 11:16; Gen 11:17; Gen 11:18; Gen 11:19; 1Chr 1:19; 1Chr 1:25; Luke 3:35; ,"",27,2,42,0,"",1,,벨렉,
2309,Pelet,毘力,"","","","","","1",M,"","","","",H6404,H6404,H6404,0,"","",,Israel,Caleb (or Carmi or Chelubai),,(1 Chronicles 2:47)Jahdai being one of Caleb's concubines/wives.,"1Chr 2:47; ","",514,12,571,0,"",1,,벨렛,
2310,Pelet,毘力,"","","","","","1",M,"","","","",H6404,H6404,"",0,"","",,"","",,"","1Chr 12:3; ","",0,0,0,,"",,,벨렛,
2311,Peleth,比勒,"","","","","","1",M,"","","","",H6431,H6431,"",0,"","",,"","",,"",Num 16:1; ,"",0,0,0,,"",,,벨렛,
2312,Peleth,比勒,"","","","","","1",M,"","","","",H6431,H6431,H6431,0,"","",,Israel,Jonathan,,(1 Chronicles 2:33),"1Chr 2:33; ","",355,1,356,1,"",1,,벨렛,
2313,Peninnah,毘尼拿,"","","","","","1",F,"","","","",H6444,H6444,"",0,"","",,"","",,"","1Sam 1:2; 1Sam 1:4; ","",0,0,0,,Elkanah (1168),,,브닌나,
2314,Penuel,毘努伊勒,"","","","","","1",M,"","","","",H6439,H6439,"",0,"","",,"","",,"","1Chr 4:4; ","",0,0,0,,"",,,브누엘,
2315,Penuel,毘努伊勒,"","","","","","1",M,"","","","",H6439,H6439,"",0,"","",,Israel,Shashak,,(1 Chronicles 8:25),"1Chr 8:25; ","",814,11,825,0,"",,,브누엘,
2316,Peresh,毘利施,"","","","","","1",M,"","","","",H6570,H6570,H6570,0,"","",,Israel,Machir,,(1 Chronicles 7:16),"1Chr 7:16; ","",706,3,733,0,"",1,,베레스,
2317,Persis,彼息氏,"","","","","","1",F,"","","","",G4069,G4069,"",0,"","",,"","",,"",Rom 16:12; ,"",0,0,0,,"",,,버시,
2318,Perida,比路大,Peruda,"","","","","1",M,"","","","",H6514,H6514,"",0,"","",,"","",,"",Ezra 2:55; Neh 7:57; ,"",0,0,0,,"",,,브루다,
2319,Pethahiah,毘他希雅,"","","","","","1",M,"","","","",H6611,H6611,"",0,"","",,"","",,"","1Chr 24:16; ","",0,0,0,,"",,,브다히야,
2320,Pethahiah,毘他希雅,"","","","","","1",M,"","","","",H6611,H6611,"",0,"","",,"","",,"",Ezra 10:23; ,"",0,0,0,,"",,,브다히야,
2321,Pethahiah,毘他希雅,"","","","","","1",M,"","","","",H6611,H6611,"",0,"","",,"","",,"",Neh 9:5; ,"",0,0,0,,"",,,브다히야,
2322,Pethahiah,毘他希雅,"","","","","","1",M,"","","","",H6611,H6611,"",0,"","",,"","",,"",Neh 11:24; ,"",0,0,0,,"",,,브다히야,
2323,Pethuel,毘土珥,"","","","","","1",M,"","","","",H6602,H6602,"",0,"","",,"","",,"",Joel 1:1; ,"",0,0,0,,"",,,브두엘,
2324,Peulthai,毘烏利太,Peullethai,"","","","","1",M,"","","","",H6469,H6469,"",0,"","",,"","",,"","1Chr 26:5; ","",0,0,0,,"",,,브울래대,
2325,Pallu,法路,Phallu,"","","","","1",M,"","","","",H6396,H6396,H6396,0,"","",,Israel,Reuben,,"(Genesis 46:9, 1 Chronicles 5:3)",Gen 46:9; Exod 6:14; Num 26:5; Num 26:8; 1Chr 5:3; ,"",89,2,92,0,"",1,,발루,
2326,Phaltiel,帕鐵,"Phalti, Palti",帕提,Paltiel,"","","1",M,"","","","","H6406, H6409","H6406,H6409","",0,"","",,"","",,"","1Sam 25:44; 2Sam 3:15; ","",0,0,0,,Michal (2073),,,발디,
2327,Phanuel,法內力,"","","","","","1",F,"","","","",G5323,G5323,"",0,"","",,"","",,"",Luke 2:36; ,"",0,0,0,,"",,,바누엘,
2328,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"",Gen 12:15; Gen 12:17; Gen 12:18; Gen 12:20; ,"",0,0,0,,"",,,바로,
2329,Pharaoh,法老,"","","","","","1",M,"","","","","G5328, H6547","G5328,H6547","",0,"","",,"","",,"",Gen 39:1; Gen 40:2; Gen 40:13; Gen 40:14; Gen 40:17; Gen 40:19; Gen 41:1; Gen 41:4; Gen 41:7; Gen 41:8; Gen 41:9; Gen 41:10; Gen 41:14; Gen 41:15; Gen 41:16; Gen 41:17; Gen 41:25; Gen 41:28; Gen 41:32; Gen 41:33; Gen 41:34; Gen 41:35; Gen 41:37; Gen 41:38; Gen 41:39; Gen 41:41; Gen 41:42; Gen 41:44; Gen 41:45; Gen 41:46; Gen 41:55; Gen 42:15; Gen 42:16; Gen 44:18; Gen 45:2; Gen 45:8; Gen 45:16; Gen 45:17; Gen 45:21; Gen 46:5; Gen 46:31; Gen 46:33; Gen 47:1; Gen 47:2; Gen 47:3; Gen 47:4; Gen 47:5; Gen 47:7; Gen 47:8; Gen 47:9; Gen 47:10; Gen 47:11; Gen 47:19; Gen 47:20; Gen 47:22; Gen 47:23; Gen 47:24; Gen 47:26; Gen 50:4; Gen 50:6; Gen 50:7; Acts 7:10; Acts 7:13; ,"",0,0,0,,"",,,바로,
2330,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"",Exod 1:11; Exod 1:19; Exod 1:22; Exod 2:5; Exod 2:15; ,"",0,0,0,,"",,,바로,
2331,Pharaoh,法老,"","","","","","1",M,"","","","","G5328, H6547","G5328,H6547","",0,"","",,"","",,"",Gen 12:15; Gen 37:36; Gen 40:7; Gen 40:11; Gen 40:13; Gen 40:20; Gen 40:21; Gen 47:14; Gen 47:20; Gen 47:25; Gen 47:26; Exod 2:7; Exod 2:8; Exod 2:9; Exod 2:10; Exod 3:10; Exod 3:11; Exod 4:21; Exod 4:22; Exod 5:1; Exod 5:2; Exod 5:5; Exod 5:6; Exod 5:10; Exod 5:14; Exod 5:15; Exod 5:20; Exod 5:21; Exod 5:23; Exod 6:1; Exod 6:11; Exod 6:12; Exod 6:13; Exod 6:27; Exod 6:29; Exod 6:30; Exod 7:1; Exod 7:2; Exod 7:3; Exod 7:4; Exod 7:7; Exod 7:9; Exod 7:10; Exod 7:11; Exod 7:13; Exod 7:14; Exod 7:15; Exod 7:20; Exod 7:22; Exod 7:23; Exod 8:1; Exod 8:8; Exod 8:9; Exod 8:12; Exod 8:15; Exod 8:19; Exod 8:20; Exod 8:24; Exod 8:25; Exod 8:28; Exod 8:29; Exod 8:30; Exod 8:31; Exod 8:32; Exod 9:1; Exod 9:7; Exod 9:8; Exod 9:10; Exod 9:12; Exod 9:13; Exod 9:20; Exod 9:27; Exod 9:33; Exod 9:34; Exod 9:35; Exod 10:1; Exod 10:3; Exod 10:6; Exod 10:7; Exod 10:8; Exod 10:11; Exod 10:16; Exod 10:18; Exod 10:20; Exod 10:24; Exod 10:27; Exod 10:28; Exod 11:1; Exod 11:3; Exod 11:5; Exod 11:8; Exod 11:9; Exod 11:10; Exod 12:29; Exod 12:30; Exod 13:15; Exod 13:17; Exod 14:3; Exod 14:4; Exod 14:5; Exod 14:8; Exod 14:9; Exod 14:10; Exod 14:17; Exod 14:18; Exod 14:23; Exod 14:28; Exod 15:4; Exod 15:19; Exod 18:4; Exod 18:8; Exod 18:10; Deut 6:21; Deut 6:22; Deut 7:8; Deut 7:18; Deut 11:3; Deut 29:2; Deut 34:11; 1Sam 2:27; 1Sam 6:6; 1Kgs 3:1; 1Kgs 7:8; 1Kgs 9:24; 1Kgs 11:20; 2Kgs 17:7; Neh 9:10; Ps 135:9; Ps 136:15; Song 1:9; Jer 37:5; Jer 37:7; Jer 37:11; Jer 43:9; Ezek 30:24; Acts 7:21; Rom 9:17; Heb 11:24; ,"",0,0,0,,"",,,바로,
2332,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"","1Kgs 3:1; 1Kgs 9:16; 1Kgs 11:1; 1Kgs 11:18; 1Kgs 11:19; 1Kgs 11:20; 1Kgs 11:21; 1Kgs 11:22; 2Chr 8:11; ","",0,0,0,,Tahpenes (2817),,,바로,
2333,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"","2Kgs 18:21; Isa 19:11; Isa 30:2; Isa 30:3; Isa 36:6; ","",0,0,0,,"",,,바로,
2334,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"","1Chr 4:18; ","",0,0,0,,"",,,바로,
2335,Pharaoh,法老,"","","","","","1",M,"","","","",H6547,H6547,"",0,"","",,"","",,"",Jer 25:19; ,"",0,0,0,,"",,,바로,
2336,Pharaoh,法老,Pharaoh-hophra,合弗拉,"","","","1",M,"","","","","H6547, H6548","H6547,H6548","",0,"","",,"","",,"",Jer 44:30; Ezek 17:17; Ezek 29:2; Ezek 29:3; Ezek 30:21; Ezek 30:22; Ezek 30:25; Ezek 31:2; Ezek 31:18; Ezek 32:2; Ezek 32:31; Ezek 32:32; ,"",0,0,0,,"",,,바로,
2337,Pharaoh-nechoh,法老尼哥,"Necho, Neco",尼哥,"","","","1",M,"","","","","H5224, H6547, H6549","H5224,H6547,H6549","",0,"","",,"","",,"","2Kgs 23:29; 2Kgs 23:33; 2Kgs 23:34; 2Kgs 23:35; 2Kgs 23:35; 2Chr 35:20; 2Chr 35:22; 2Chr 36:4; ","",0,0,0,,"",,,느고,
2338,Pharez,法勒斯,Perez,"",Phares,"","","1",M,"","","","","G5329, H6557","G5329,H6557","H6557, G5329",0,"","",H6557,messianicLine,Judah,"Also: Perez or Pharez
not G5329=Phares (i.e. Perets), an Israelit
","(Genesis 38:29, Genesis 46:12, Numbers 26:20, 1 Chronicles 2:4, 1 Chronicles 4:1)Perez was the twin brother of Zerah. (Genesis 38:29-30)",Gen 38:29; Gen 46:12; Num 26:20; Num 26:21; Ruth 4:12; Ruth 4:18; 1Chr 2:4; 1Chr 2:5; 1Chr 4:1; 1Chr 9:4; 1Chr 27:3; Neh 11:4; Neh 11:6; Matt 1:3; Luke 3:33; ,"",293,4,318,0,"",1,,베레스,
2339,Pharosh,巴錄,Parosh,"","","","","1",M,"","","","",H6551,H6551,"",0,"","",,"","",,"",Ezra 8:3; ,"",0,0,0,,"",,,바로스,
2340,Phebe,非比,Phoebe,"","","","","1",F,"","","","",G5402,G5213,"",0,"","",,"","",,"",Rom 16:1; ,"",0,0,0,,"",,,뵈뵈,
2341,Phichol,非各,"","",Phicol,"","","1",M,"","","","",H6369,H6369,"",0,"","",,"","",,"",Gen 21:22; Gen 21:32; Gen 26:26; ,"",0,0,0,,"",,,비골,
2342,Philemon,腓利門,"","","","","","1",M,"","","","",G5371,G5371,"",0,"","",,"","",,"",Phlm 1:1; ,"",0,0,0,,"",,,빌레몬,
2343,Philetus,腓理徒,"","","","","","1",M,"","","","",G5372,G5372,"",0,"","",,"","",,"","2Tim 2:17; ","",0,0,0,,"",,,빌레도,
2344,Philip,腓力,"","","","","","1",M,"","","","",G5376,G5376,"",0,"","",,"","",,"",Matt 10:3; Mark 3:18; Luke 6:14; John 1:43; John 1:44; John 1:45; John 1:46; John 1:48; John 6:5; John 6:7; John 12:21; John 12:22; John 14:8; John 14:9; Acts 1:13; ,"",0,0,0,,"",,,빌립,
2345,Philip's,,,,"Philip, Philip's",,"","1",M,"","","","",G5376,G5376,,,,,,,,,,Matt 14:3; Mark 6:17; Luke 3:19; ,,,,,,"Herodias, ",,,빌립,
2346,Philip,腓力,"","","","","","1",M,"","","","",G5376,G5376,"",0,"","",,"","",,"",Luke 3:1; ,"",0,0,0,,"",,,빌립,
2347,Philip,腓力,"","","","","","1",M,"","","","","G2532, G5376","G2532,G5376","",0,"","",,"","",,"",Acts 6:5; Acts 8:5; Acts 8:6; Acts 8:12; Acts 8:13; Acts 8:26; Acts 8:29; Acts 8:30; Acts 8:31; Acts 8:34; Acts 8:35; Acts 8:37; Acts 8:38; Acts 8:39; Acts 8:40; Acts 21:8; ,"",0,0,0,,"",,,"그리고, ~와",
2348,Philologus,非羅羅古,"","","","","","1",M,"","","","",G5378,G5378,"",0,"","",,"","",,"",Rom 16:15; ,"",0,0,0,,"",,,빌롤로고,
2349,Phinehas,非尼哈,"","","","","","1",M,"","","","",H6372,H6372,H6372,0,"","",,Israel priest,Eleazar,,"(Exodus 6:25, Numbers 25:7-8, 1 Chronicles 6:50, Ezra 7:5)<br><br>The LORD gave Phinehas His covenant of peace- covenant of a perpetual priesthood (Numbers 25:11-13)",Exod 6:25; Num 25:7; Num 25:11; Num 31:6; Josh 22:13; Josh 22:30; Josh 22:31; Josh 22:32; Josh 24:33; Judg 20:28; 1Chr 6:4; 1Chr 6:50; 1Chr 9:20; Ezra 7:5; Ezra 8:2; Ps 106:30; ,"",183,1,184,1,"",1,,비느하스,
2350,Phinehas,非尼哈,"","","","","","1",M,"","","","",H6372,H6372,"",0,"","",,"","",,"","1Sam 1:3; 1Sam 2:34; 1Sam 4:4; 1Sam 4:11; 1Sam 4:17; 1Sam 14:3; ","",0,0,0,,"",,,비느하스,
2351,Phinehas,非尼哈,"","","","","","1",M,"","","","",H6372,H6372,"",0,"","",,"","",,"",Ezra 8:33; ,"",0,0,0,,"",,,비느하스,
2352,Phlegon,弗勒干,"","","","","","1",M,"","","","",G5393,G5393,"",0,"","",,"","",,"",Rom 16:14; ,"",0,0,0,,"",,,블레곤,
2353,Phurah,普拉,Purah,"","","","","1",M,"","","","",H6513,H6513,"",0,"","",,"","",,"",Judg 7:10; Judg 7:11; ,"",0,0,0,,"",,,부라,
2354,Phut,弗,Put,"","","","","1",M,"","","","",H6316,H6316,"H1911, H6316, H7760, H7896, H8371",0,"","",,major base,Ham,,"(Genesis 10:6, 1 Chronicles 1:8)<br><br>Put is the Biblical name of the person who became the modern day nation Libya.",Gen 10:6; 1Chr 1:8; Ezek 27:10; ,"",956,3,981,0,"",0,,붓,
2355,Puah,普瓦,Phuvah,"",Pua,"","","1",M,"","","","",H6312,H6312,"",0,"","",,"","",,"",Gen 46:13; Num 26:23; 1Chr 7:1; ,"",0,0,0,,"",,,부아,
2356,Phygellus,腓吉路,"","",Phygelus,"","","1",M,"","","","",G5436,G5436,"",0,"","",,"","",,"","2Tim 1:15; ","",0,0,0,,"",,,부겔로,
2357,Pildash,必達,"","","","","","1",M,"","","","",H6394,H6394,H6394,0,"","",,base,Nahor,,(Genesis 22:22),Gen 22:22; ,"",921,6,928,0,"",1,,빌다스,
2358,Pileha,毘利哈,Pilha,"","","","","1",M,"","","","",H6401,H6401,"",0,"","",,"","",,"",Neh 10:24; ,"",0,0,0,,"",,,빌하,
2359,Piltai,毘勒太,"","","","","","1",M,"","","","",H6408,H6408,"",0,"","",,"","",,"",Neh 12:17; ,"",0,0,0,,"",,,빌대,
2360,Pinon,比嫩,"","","","","","1",M,"","","","",H6373,H6373,"",0,"","",,"","",,"",Gen 36:41; 1Chr 1:52; ,"",0,0,0,,"",,,비논,
2361,Piram,毘蘭,"","","","","","1",M,"","","","",H6502,H6502,"",0,"","",,"","",,"",Josh 10:3; ,"",0,0,0,,"",,,비람,
2362,Pispah,毘斯巴,"","","","","","1",M,"","","","",H6462,H6462,"",0,"","",,"","",,"","1Chr 7:38; ","",0,0,0,,"",,,비스바,
2363,Pithon,毘敦,"","","","","","1",M,"","","","",H6377,H6377,H6377,0,"","",,Israel,Micah,,(1 Chronicles 9:41),"1Chr 8:35; 1Chr 9:41; ","",875,1,876,1,"",1,,비돈,
2364,Pochereth,玻黑列哈斯巴音,Pokereth-Hazzebaim,"","","","","1",M,"","","","",H6380,,"",0,"","",,"","",,"","Ezra 2:57, Nehemiah 7:59","",0,0,0,,"",,,보게렛하스바임(인),
2365,Pontius,本丟,"Pontius Pilate, Pilate",彼拉多,"","",Pilate,"1",M,"","","","","G4091, G4194",,"",0,"","",,"","",,"",Matt 27:2; Matt 27:2; Matt 27:13; Matt 27:17; Matt 27:22; Matt 27:24; Matt 27:58; Matt 27:62; Matt 27:65; Mark 15:1; Mark 15:2; Mark 15:4; Mark 15:5; Mark 15:9; Mark 15:12; Mark 15:14; Mark 15:15; Mark 15:43; Mark 15:44; Luke 3:1; Luke 3:1; Luke 13:1; Luke 23:1; Luke 23:3; Luke 23:4; Luke 23:6; Luke 23:11; Luke 23:12; Luke 23:13; Luke 23:20; Luke 23:24; Luke 23:52; John 18:29; John 18:31; John 18:33; John 18:35; John 18:37; John 18:38; John 19:1; John 19:4; John 19:6; John 19:8; John 19:10; John 19:12; John 19:13; John 19:15; John 19:19; John 19:21; John 19:22; John 19:31; John 19:38; Acts 3:13; Acts 4:27; Acts 4:27; Acts 13:28; 1Tim 6:13; 1Tim 6:13; ,"",0,0,0,,"",,,빌라도,
2366,Poratha,破拉他,"","","","","","1",M,"","","","",H6334,H6334,"",0,"","",,"","",,"",Esth 9:8; ,"",0,0,0,,"",,,보라다,
2367,Portius,波求,"Porcius Festus, Festus, Porcius",非斯都,"","",Festus,"1",M,"","","","","G4201, G5347","G4201,G5347","",0,"","",,"","",,"",Acts 24:27; Acts 24:27; Acts 25:1; Acts 25:4; Acts 25:9; Acts 25:12; Acts 25:13; Acts 25:14; Acts 25:22; Acts 25:24; Acts 26:24; Acts 26:25; Acts 26:32; ,"",0,0,0,,"",,,보르기오,
2368,Potiphar,波提乏,"","","","","","1",M,"","","","",H6318,H6318,"",0,"","",,"","",,"",Gen 37:36; Gen 39:1; ,"",0,0,0,,"",,,보디발,
2369,Poti-pherah,波提非拉,"","",Potiphera,"","","1",M,"","","","",H6319,H6319,"",0,"","",,"","",,"",Gen 41:45; Gen 41:50; Gen 46:20; ,"",0,0,0,,"",,,보디베라,
2370,Priscilla,百基拉,Prisca,"","","","","1",F,"","","","","G4251, G4252","G4251,G4252","",0,"","",,"","",,"",Acts 18:2; Acts 18:18; Acts 18:26; Rom 16:3; 1Cor 16:19; 2Tim 4:19; ,"",0,0,0,,Aquila (279),,,브리스가,
2371,Prochorus,伯羅哥羅,"","",Procorus,"","","1",M,"","","","",G4402,G4402,"",0,"","",,"","",,"",Acts 6:5; ,"",0,0,0,,"",,,브로고로,
2372,Puah,普阿,"","","","","","1",M,"","","","",H6326,H6326,"",0,"","",,"","",,"",Exod 1:15; ,"",0,0,0,,"",,,부아,
2373,Puah,普瓦,"","","","","","1",M,"","","","",H6312,H6312,"H6312, H6326",0,"","",H6312,Israel,Dodo,"Also: Pua or Phuvah
not H6326=1) one of the 2 midwives of the Hebrews ordered by Pharaoh to kill all the male children born to Israel; time of Moses",(Judges 10:1),Judg 10:1; ,"",682,1,683,1,"",0,,부아,
2374,Publius,部百流,"","","","","","1",M,"","","","",G4196,G4196,"",0,"","",,"","",,"",Acts 28:7; Acts 28:8; ,"",0,0,0,,"",,,보블리오,
2375,Pudens,布田,"","","","","","1",M,"","","","",G4227,G4227,"",0,"","",,"","",,"","2Tim 4:21; ","",0,0,0,,"",,,부데,
2376,Tilgath-pilneser,提革拉毗尼色,"Pul, Jareb","耶雷布, 普勒","","","","1",M,"","","","","H3377, H6322, H8407","H3377,H6322,H8407","",0,"","",,"","",,"","2Kgs 15:19; 1Chr 5:6; 1Chr 5:26; 1Chr 5:26; 2Chr 28:20; Hos 5:13; Hos 10:6; ","",0,0,0,,"",,,야렙,
2377,Putiel,普鐵,"","","","","","1",M,"","","","",H6317,H6317,"",0,"","",,"","",,"",Exod 6:25; ,"",0,0,0,,"",,,부디엘,
2378,Quartus,括土,"","","","","","1",M,"","","","",G2890,G2890,"",0,"","",,"","",,"",Rom 16:23; Rom 16:24,"",0,0,0,,"",,,구아도,
2379,Queen of Sheba,示巴女王,"","","","","","0",F,"","","","",H4436,H4436,"",0,"","",,"","",,"","1Kgs 10:1; 1Kgs 10:4; 1Kgs 10:10; 1Kgs 10:13; 2Chr 9:1; 2Chr 9:3; 2Chr 9:9; 2Chr 9:12; ","",0,0,0,,"",,,"여왕, 왕비",
2380,Raamah,拉瑪,"","","","","","1",M,"","","","",H7484,H7484,H7484,0,"","",,base,Cush,,"(Genesis 10:7, 1 Chronicles 1:9)",Gen 10:7; 1Chr 1:9; ,"",957,4,961,0,"",1,,라아마,
2381,Rab-mag,拉墨,"","","","","","1",M,"","","","",H7248,H7248,"",0,"","",,"","",,"",Jer 39:3; Jer 39:13; ,"",0,0,0,,"",,,"우두머리, 점쟁이 또는 마술사",
2382,Rabsaris,拉撒力,"","","","","","1",M,"","","","",H7249,H7249,"",0,"","",,"","",,"","2Kgs 18:17; ","",0,0,0,,"",,,랍사리스,
2383,Rab-saris,拉撒力,"","",Rabsaris,"","","1",M,"","","","",H7249,H7249,"",0,"","",,"","",,"",Jer 39:3; Jer 39:13; ,"",0,0,0,,"",,,랍사리스,
2384,Rabshakeh,拉伯沙基,Rabshake,"","","","","1",M,"","","","",H7262,H7262,"",0,"","",,"","",,"","2Kgs 18:17; 2Kgs 18:19; 2Kgs 18:26; 2Kgs 18:27; 2Kgs 18:28; 2Kgs 18:37; 2Kgs 19:4; 2Kgs 19:8; Isa 36:2; Isa 36:4; Isa 36:11; Isa 36:12; Isa 36:13; Isa 36:22; Isa 37:4; Isa 37:8; ","",0,0,0,,"",,,랍사게,
2385,Rachab,喇合,Rahab,"","","","","1",F,"","","","",G4477,G4477,"",0,"","",,"","",,"",Matt 1:5; ,"",0,0,0,,"",,,라합,
